Siglas de la Institución,Institución,Nombre de la UC,Código del expediente,Clave CUCOP,Título del expediente,Número del procedimiento,Fecha de fallo,Fecha de publicación,Fecha de apertura,Carácter del procedimiento,Tipo de contratación,Tipo de procedimiento,Forma de participación,Código del contrato,Título del contrato,Descripción del contrato,Fecha de inicio del contrato,Fecha de fin del contrato,Importe del contrato,Moneda del contrato,Estatus del contrato,Convenio modificatorio,Contrato plurianual,RFC,Proveedor o contratista,Estratificación de la empresa,Clave del país de la empresa,Dirección del anuncio
INER,Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas,INER-DEPARTAMENTO DE ADQUISICIONES #012NCD001,1909936,2950,ADQUISICIÓN DE FILTROS MEDIVATORS,AA-012NCD001-E111-2019,,2019-05-07 14:58,2019-05-07 11:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Presencial,2061766,ADQUISICIÓN DE FILTROS MEDIVATORS,ADQUISICIÓN DE FILTROS MEDIVATORS,2019-05-07,2019-12-31,194325,MXN,Expirado,0,0,MME070126FLA,MAINEQ DE MEXICO SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1664863
INPSIQ,Instituto Nacional de Psiquiatría Ramón de la Fuente Muñiz,INPSIQ-Subdireccion de Servicios Generales #012M7F002,1916011,3540,"Servicio de mantenimiento preventivo y correctivo de criostato microm, HM525",AA-012M7F002-E100-2019,,2019-06-07 14:13,2019-05-23 11:00,Nacional,Servicios,Adjudicación Directa Federal,Electrónica,2084358,Mantenimiento de criostato marca. Microm modelo HM525.,Mantenimiento de criostato marca. Microm modelo HM525.,2019-05-24,2019-06-25,26730,MXN,Expirado,0,0,,ALBERTO PERLASCA GARCIA,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1680604
IMSS,Instituto Mexicano del Seguro Social,"IMSS-UMAE DR. VICTORIO DE LA FUENTE NARVÁEZ, DISTRITO FEDERAL #050GYR049",1912194,2950,"UMAE DVFN IA-050GYR049-E139-2019 CLAVES GPOS. 379, 531 Y 537",IA-050GYR049-E139-2019,2019-05-27,2019-05-20 14:58,2019-05-24 07:30,Internacional bajo TLC,Adquisiciones,Invitación a Cuando Menos 3 Personas,Electrónica,2089434,"UMAE DVFN IA-050GYR049-E139-2019 CLAVES GPOS. 379, 531 Y 537 ","UMAE DVFN IA-050GYR049-E139-2019 CLAVES GPOS. 379, 531 Y 537 ",2019-06-17,2019-12-31,1707070,MXN,Expirado,0,0,CMS100107GI3,CORPORATIVO MS SISTEMAS MEDICOS SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1670533
IMSS,Instituto Mexicano del Seguro Social,"IMSS-UMAE DR. VICTORIO DE LA FUENTE NARVÁEZ, DISTRITO FEDERAL #050GYR049",1912194,2950,"UMAE DVFN IA-050GYR049-E139-2019 CLAVES GPOS. 379, 531 Y 537",IA-050GYR049-E139-2019,2019-05-27,2019-05-20 14:58,2019-05-24 07:30,Internacional bajo TLC,Adquisiciones,Invitación a Cuando Menos 3 Personas,Electrónica,2089427,"UMAE DVFN IA-050GYR049-E139-2019 CLAVES GPOS. 379, 531 Y 537 ","UMAE DVFN IA-050GYR049-E139-2019 CLAVES GPOS. 379, 531 Y 537 ",2019-06-17,2019-12-31,153135,MXN,Expirado,0,0,CLI1504291N6,COMERCIALIZADORA LINI SA DE CV,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1670533
BIRMEX,"Laboratorios de Biológicos y Reactivos de México, S.A. de C.V.",BIRMEX-Dirección General #012NEF001,1912218,3540,"115, LA, Servicio de Calibración a Instrumentos y Equipos de Medición.",LA-012NEF001-E115-2019,2019-06-11,2019-05-22 11:32,2019-06-05 09:00,Nacional,Servicios,Licitación Pública,Electrónica,2091508,Servicio de Calibración a Instrumentos y Equipos de Medición.,Servicio de Calibración a Instrumentos y Equipos de Medición.,2019-06-14,2019-12-31,17730,MXN,Expirado,0,0,LCP120523D7A,LABORATORIO DE CALIBRACION Y PRUEBAS SIMCA S DE RL DE CV,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1671473
BIRMEX,"Laboratorios de Biológicos y Reactivos de México, S.A. de C.V.",BIRMEX-Dirección General #012NEF001,1912218,3540,"115, LA, Servicio de Calibración a Instrumentos y Equipos de Medición.",LA-012NEF001-E115-2019,2019-06-11,2019-05-22 11:32,2019-06-05 09:00,Nacional,Servicios,Licitación Pública,Electrónica,2091500,Servicio de Calibración a Instrumentos y Equipos de Medición.,Servicio de Calibración a Instrumentos y Equipos de Medición.,2019-06-14,2019-12-31,973124,MXN,Expirado,0,0,IME930930UPA,INSCO DE MEXICO,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1671473
BIRMEX,"Laboratorios de Biológicos y Reactivos de México, S.A. de C.V.",BIRMEX-Dirección General #012NEF001,1912218,3540,"115, LA, Servicio de Calibración a Instrumentos y Equipos de Medición.",LA-012NEF001-E115-2019,2019-06-11,2019-05-22 11:32,2019-06-05 09:00,Nacional,Servicios,Licitación Pública,Electrónica,2091507,Servicio de Calibración a Instrumentos y Equipos de Medición.,Servicio de Calibración a Instrumentos y Equipos de Medición.,2019-06-14,2019-12-31,67062,MXN,Expirado,0,0,ICA011024BP1,ISASA CALIBRACIONES SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1671473
SEMAR,Secretaría de Marina,SEMAR-Dirección General Adjunta de Adquisiciones #013000999,1909592,3540,INSTALACION REPARACION Y MANTENIMIENTO,AA-013000999-E789-2019,,2019-05-07 11:51,2019-04-07 23:00,Nacional,Servicios,Adjudicación Directa Federal,Mixta,2061334,13-SCN/010-19,INSTALACION REPARACION Y MANTENIMIENTO,2019-04-11,2019-05-11,4682660,MXN,Expirado,0,0,SHD080618IA7,SIEMENS HEALTHCARE DIAGNOSTICS,No MIPYME,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1664547
MICH,_Gobierno del Estado de Michoacán de Ocampo,MICH-Secretaría de Salud-Servicios de Salud de Michoacan #916011999,1915065,3540,"SERVICIO DE CALIBRACIÓN, VERIFICACIÓN Y CALIFICACIÓN DE EQUIPO E INSTRUMENTOS",AA-916011999-E33-2019,,2019-05-16 14:07,2019-05-22 10:00,Nacional,Servicios,Adjudicación Directa Federal,Electrónica,2071450,SSM-AD-009/2019-1,"SERVICIO DE CALIBRACIÓN, VERIFICACIÓN Y CALIFICACIÓN DE EQUIPO E INSTRUMENTOS",2019-06-07,2020-06-06,128124.14,MXN,Activo,0,0,CMM1206062C8,CENTRO METROLOGICO DE MICHOACAN SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1669473
INSP,Instituto Nacional de Salud Pública,INSP-Departamento de Servicios Generales #012NDY001,1906435,3540,Proporcionar la contratación de la póliza de mantenimiento preventivo ,AA-012NDY001-E207-2019,,2019-05-03 08:52,2019-01-28 00:00,Nacional,Servicios,Adjudicación Directa Federal,Electrónica,2055565,Proporcionar la contratación de la póliza de mantenimiento preventivo,Proporcionar la contratación de la póliza de mantenimiento preventivo y correctivo a equipo cromatógrafo de líquidos hplc lc 1260.,2019-02-01,2021-01-31,322968,MXN,Activo,0,0,,AGILENT TECHNOLOGIES MEXICO S DE RL,,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1662405
COLMICH,"El Colegio de Michoacán, A.C.",COLMICH-Departamento de Recursos Materiales #03891I999,1911398,2950,REFACCIONES Y ACCESORIOS MENORES DE EQUIPO E INTRUMENTAL MEDICO Y DE LAB. ,AA-03891I999-E139-2019,,2019-05-09 12:10,2019-04-05 09:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Electrónica,2063805,REFACCIONES Y ACCESORIOS MENORES DE EQUIPO E INTRUMENTAL MEDICO Y DE LAB. ,REFACCIONES Y ACCESORIOS MENORES DE EQUIPO E INTRUMENTAL MEDICO Y DE LAB. ,2019-04-09,2019-04-30,2101.6,MXN,Expirado,0,0,,AMELIA VILLEGAS ARANDA,,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1666260
HRAEO,Hospital Regional de Alta Especialidad de Oaxaca,HRAEO-Subdirección de Recursos Materiales #012NBR001,1909428,5310,"Adquisición del Sistema de Radiología, Gestión y Archivo PACS/RIS",LA-012NBR001-E41-2019,2019-06-04,2019-05-14 12:05,2019-05-31 10:00,Internacional,Adquisiciones,Licitación Pública,Electrónica,2088964,"HRAEO-LPI-B-019/2019  Adquisición del Sistema de Radiología, Gestión y Archivo PACS/RIS","Adquisición del Sistema de Radiología, Gestión y Archivo PACS/RIS",2019-06-13,2019-12-31,12999818.38,MXN,Expirado,0,0,TSM061013NR7,TAQ SISTEMAS MEDICOS ,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1664381
CINVESTAV,Centro de Investigación y de Estudios Avanzados del Instituto Politécnico Nacional,CINVESTAV-Departamento de Adquisiciones en Irapuato #011L4J998,1912630,5310,ULTRA CONGELADOR VERTICAL SERIE TDE DE 28.8 PIES CUBICOS Y 86°C DE TEMPERATURA ,AA-011L4J998-E72-2019,,2019-05-14 10:21,2019-05-20 08:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Mixta,2076210,ULTRA CONGELADOR VERTICAL SERIE TDE DE 28.8 PIES CUBICOS Y 86°C DE TEMPERATURA ,ULTRA CONGELADOR VERTICAL SERIE TDE DE 28.8 PIES CUBICOS Y 86°C DE TEMPERATURA ,2019-06-19,2019-09-17,224778,MXN,Expirado,0,0,CRI660702M43,EL CRISOL SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1667431
IPICYT,"Instituto Potosino de Investigación Científica y Tecnológica, A.C.",IPICYT-Dirección de Administración y Finanzas #03891W001,1903507,3540,Mantenimiento a equipo BIO TEK,AA-03891W001-E117-2019,,2019-04-25 13:23,2019-04-30 13:30,Internacional,Servicios,Adjudicación Directa Federal,Mixta,2094218,Mantenimiento a equipo BIO TEK ,"Mantenimiento correctivo a equipo, marca Biotek, modelo Synergy HTX, incluye, cambio de lámpara flash, número de parte 7263000, limpieza interna y externa del equipo, revisión y limpieza de componentes mecánicos, electrónicos y ópticos, prueba de funcionamiento con herramientas certificadas por el fabricante. ",2019-06-25,2019-12-26,59642.72,MXN,Expirado,0,0,SCI150923JP0,SILVERA CIENCIA E INGENIERIA SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1658896
INER,Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas,"INER-Departamento de Mantenimiento, Conservación y Construcción #012NCD002",1901125,3540,MANTENIMIENTO PREVENTIVO Y CORRECTIVO A EQUIPOS MÉDICOS Y DE LABORATORIO PARTIDA,AA-012NCD002-E34-2019,,2019-04-19 12:07,2019-04-17 08:00,Nacional,Servicios,Adjudicación Directa Federal,Presencial,2048509,MANTENIMIENTO PREVENTIVO Y CORRECTIVO A EQUIPOS MÉDICOS Y DE LABORATORIO PARTIDA 33 UNIDADES DENTALES SDS,MANTENIMIENTO PREVENTIVO Y CORRECTIVO A EQUIPOS MÉDICOS Y DE LABORATORIO PARTIDA 33 UNIDADES DENTALES SDS,2019-04-22,2019-12-31,353310,MXN,Expirado,0,0,SVE030508BK5,SUMINISTRO Y VENTA DE EQUIPOS MEDICOS SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1656734
SAP,Servicios de Atención Psiquiátrica,SAP-Dirección de Gestión de Servicios #012N00001,1915422,3540,MANTENIMIENTO PREVENTIVO A EQUIPOS DE EEG Y ECG DE NEUROPEDIATRIA UBICADOS EN EL,AA-012N00001-E27-2019,,2019-05-17 15:35,2019-06-20 09:30,Nacional,Servicios,Adjudicación Directa Federal,Electrónica,2091177,MANTENIMIENTO PREVENTIVO A EQUIPOS DE EEG Y ECG DE NEUROPEDIATRIA UBICADOS EN EL HOSPITAL PSIQUIATRICO INFANTIL “DR. JUAN N. NAVARRO” 2019.,MANTENIMIENTO PREVENTIVO A EQUIPOS DE EEG Y ECG DE NEUROPEDIATRIA UBICADOS EN EL HOSPITAL PSIQUIATRICO INFANTIL “DR. JUAN N. NAVARRO” 2019. CONTRATO SS-SAP-AD-115-2019,2019-07-01,2019-12-31,70600,MXN,Expirado,1,0,IDI980512BV4,COMPANIA INTERNACIONAL DE DISTRIBUCIONES SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1669939
IMSS,Instituto Mexicano del Seguro Social,IMSS-Oficina de Adquisiciones de la Delegación Tlaxcala #050GYR041,1903181,3540,OS 2019/JCU6/02 MANTENIMIENTO A EQUIPOS DE GAS DEL AREA DE DIETOLOGIA,AA-050GYR041-E82-2019,,2019-05-03 10:25,2019-03-20 09:00,Nacional,Servicios,Adjudicación Directa Federal,Presencial,2057397,OS 2019/JCU6/02 MANTENIMIENTO A EQUIPOS DE GAS DEL AREA DE DIETOLOGIA,C9M0100,2019-04-01,2019-04-03,25327,MXN,Expirado,0,0,,REBECA TORRES CARDONA,,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1658638
SEMAR,Secretaría de Marina,SEMAR-Dirección General Adjunta de Adquisiciones #013000999,1898119,3540,INSTALACION REPARACION Y MANT.,AA-013000999-E622-2019,,2019-04-11 11:14,2019-04-01 00:00,Nacional,Servicios,Adjudicación Directa Federal,Mixta,2045120,13-0556/19, INSTALACION REPARACION Y MANT. ,2019-04-10,2019-05-10,1782916.87,MXN,Expirado,0,0,AHM0706082G7,AGFA HEALTHCARE MEXICO,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1654072
IMSS,Instituto Mexicano del Seguro Social,IMSS-UNIDAD MEDICA DE ALTA ESPECIALIDAD HOSPITAL DE ESPECIALIDADES NO. 1 CMN BAJIO #050GYR058,1899093,2950,ADJUDICACION DIRECTA DE REFACCIONES Y ACCESORIOS MENORES DE EQUIPO E INSTRUMENT,AA-050GYR058-E316-2019,,2019-05-24 15:34,2019-04-11 23:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Presencial,2072693,ADJUDICACION DIRECTA DE REFACCIONES Y ACCESORIOS MENORES DE EQUIPO E INSTRUMENT,"ADJUDICACION DIRECTA DE REFACCIONES Y ACCESORIOS MENORES DE EQUIPO E INSTRUMENT ELECTRODO ELECTROCONDUCTIVO PARA GENERADOR DE LITOTRIPTOR EXTRACORPOREO.   PRESENTACION: SOBRE CON 1 ELECTRODO. NUMERO DE CATALOGO: TMS 224817. PARA SU   USO EN EL EQUIPO: CLAVE 531 584 0172 LITOTRIPTOR ELECTROCONDUCTIVO. MARCA:                          

",2019-04-12,2019-04-22,199600,MXN,Expirado,0,0,SOP851228542,SOPHAMEX,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1673134
HJM,Hospital Juárez de México,HJM-Departamenbto de Abastecimiento #012NAW001,1900901,3540,MTTO PREVENTIVO Y CORRECTIVO Y ACTUALIZACION DE CAMAS DE TERAPIA HJMS/032/19,AA-012NAW001-E394-2019,,2019-04-17 15:56,2019-04-16 11:00,Nacional,Servicios,Adjudicación Directa Federal,Electrónica,2048272,MTTO PREVENTIVO Y CORRECTIVO Y ACTUALIZACION DE CAMAS DE TERAPIA HJMS/032/19 ,"MANTENIMIENTO PREVENTIVO Y CORRECTIVO Y ACTUALIZACION DE CAMAS DE TERAPIA MARCA STRYKER

",2019-04-16,2019-11-30,2062946,MXN,Expirado,0,0,SME940415JQ1,STRYKER MEXICO SA DE CV,No MIPYME,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1656512
HJM,Hospital Juárez de México,HJM-Departamenbto de Abastecimiento #012NAW001,1900905,3540,MTTO PREVENTIVO Y/O CORRECTIVO DE EQUIPOS DE LA MARCA PHILIPS HJMS/033/19,AA-012NAW001-E395-2019,,2019-04-17 16:05,2019-04-16 11:00,Nacional,Servicios,Adjudicación Directa Federal,Electrónica,2048277,MTTO PREVENTIVO Y/O CORRECTIVO DE EQUIPOS DE LA MARCA PHILIPS HJMS/033/19 ,"MANTENIMIENTO PREVENTIVO Y/O CORRECTIVO DE EQUIPOS DE LA MARCA PHILIPS

",2019-04-16,2019-12-16,5899457.46,MXN,Expirado,0,0,PMC1507018K6,PHILIPS MEXICO COMMERCIAL SA DE CV,No MIPYME,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1656518
HJM,Hospital Juárez de México,HJM-Departamenbto de Abastecimiento #012NAW001,1900908,3540,MTTO PREVENTIVO Y CORRECTIVO Y ACTUALIZACIONES DE LA SALA DE RAYOS X HJMS/034/19,AA-012NAW001-E396-2019,,2019-04-17 16:13,2019-04-16 11:00,Nacional,Servicios,Adjudicación Directa Federal,Electrónica,2048285,MTTO PREVENTIVO Y CORRECTIVO Y ACTUALIZACIONES DE LA SALA DE RAYOS X HJMS/034/19,"MANTENIMIENTO PREVENTIVO Y CORRECTIVO Y ACTUALIZACIONES DE LA SALA DE RAYOS X ANALOGA DE LA MARCA CMR

",2019-04-16,2019-12-16,673200,MXN,Expirado,0,0,EME7905301M7,ELECTRONICA Y MEDICINA SA,No MIPYME,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1656521
AGS,_Gobierno del Estado de Aguascalientes,AGS-Instituto de Servicios de Salud del Estado de Aguascalientes-Depto. de Adquisiciones #901026999,1901079,5310,EQUIPO DE LABORATORIO,IA-901026999-E9-2019,2019-05-02,2019-04-29 08:10,2019-04-29 07:30,Internacional,Adquisiciones,Invitación a Cuando Menos 3 Personas,Electrónica,2204460,CONTRATO DE EQUIPO DE LABORATORIO,,2019-05-03,2019-07-25,566060,MXN,Terminado,0,0,CTR831122N85,CONTROL TECNICO Y REPRESENTACIONES SA DE CV,No MIPYME,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1656685
TAB,_Gobierno del Estado de Tabasco,TAB-Secretaría de Salud-HOSPITAL ROVIROSA RECURSOS MATERIALES #927006956,1902450,2950,IA-927006956-E9-2019,IA-927006956-E9-2019,2019-04-25,2019-04-24 12:49,2019-04-25 08:00,Nacional,Servicios,Invitación a Cuando Menos 3 Personas,Presencial,2063599,Contrato No. CPGC807-9/19,29501.-MANTENIMIENTO Y CONSERVACIÓN DE MAQUINARIA Y EQUIPO,2019-04-25,2019-05-15,112068.96,MXN,Expirado,0,0,,JOSE JUAN MEZA CRISOSTOMO,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1658275
HRAEPY,Hospital Regional de Alta Especialidad de la Península de Yucatán,HRAEPY-Subdirección de Recursos Materiales #012NBS001,1905226,3540,"INSTALACIÓN, REPARACIÓN Y MANTENIMIENTO DE EQUIPO E INSTRUMENTAL MEDICO Y DE LA ",AA-012NBS001-E74-2019,,2019-04-30 09:11,2019-04-30 10:00,Nacional,Servicios,Adjudicación Directa Federal,Presencial,2053571,"INSTALACIÓN, REPARACIÓN Y MANTENIMIENTO DE EQUIPO E INSTRUMENTAL MEDICO Y DE LABORATORIO","INSTALACIÓN, REPARACIÓN Y MANTENIMIENTO DE EQUIPO E INSTRUMENTAL MEDICO Y DE LABORATORIO

 ",2019-05-01,2019-12-31,91058.8,MXN,Expirado,0,0,,ART TECNICA SA DE CV,,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1660464
SEMAR,Secretaría de Marina,SEMAR-Dirección General Adjunta de Adquisiciones #013000999,1899447,3540,INSTALACION REPARACION Y MANT.,AA-013000999-E634-2019,,2019-04-15 11:26,2019-04-01 11:59,Nacional,Servicios,Adjudicación Directa Federal,Mixta,2046519,13-0568/19,INSTALACION REPARACION Y MANT,2019-04-12,2019-12-31,461916,MXN,Expirado,0,0,SMC0611087G5,SOLUCIONES MEDICAS COMERCIAL,No MIPYME,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1655286
IMSS,Instituto Mexicano del Seguro Social,IMSS-Oficina de Adquisiciones de la Delegación Chiapas #050GYR004,1911441,5310,IA-050GYR004-E152-2019-SERV DE LECTURA Y DIAG DE LAMINILLAS; PROG IMSS BIENESTAR,IA-050GYR004-E152-2019,2019-05-24,2019-05-09 13:03,2019-05-20 08:00,Nacional,Servicios,Invitación a Cuando Menos 3 Personas,Presencial,2096085,IA-050GYR004-E152-2019-SERV DE LECTURA Y DIAG DE LAMINILLAS; POGRAMA IMSS BIENESTAR; EJ 2019,"IA-050GYR004-E152-2019-SERVICIO DE LECTURA Y DIAGNÓSTICO DE LAMINILLAS DE CITOLOGÍA CERVICAL, REPORTES HISTOLÓGICOS DE BIOPSIAS DE ÚTERO Y CONO CERVICAL PARA LA DETECCIÓN OPORTUNA DE CÁNCER CÉRVICO UTERINO, PARA LAS UNIDADES DEL PROGRAMA IMSS BIENESTAR; EJERCICIO 2019",2019-06-10,2019-12-31,1455868.97,MXN,Expirado,0,0,LBT950102V1A,LABORATORIO BIOMEDICOS DE TUXTLA SA DE CV,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1666295
CINVESTAV,Centro de Investigación y de Estudios Avanzados del Instituto Politécnico Nacional,CINVESTAV-Departamento de Adquisiciones en Irapuato #011L4J998,1898415,5310,"CU-36L4 PLANT TISSUE CULTURE CHAMBER, LEDTILES (WHITE AND BLUE DIMMABLE LED TILE",AA-011L4J998-E56-2019,,2019-04-11 14:44,2019-04-11 11:00,Internacional,Adquisiciones,Adjudicación Directa Federal,Mixta,2045430,"CU-36L4 PLANT TISSUE CULTURE CHAMBER, LEDTILES (WHITE AND BLUE DIMMABLE LED TILES) H11 ULTRASONIC HUMIDIFIER WITH ADVANCED RH SENSOR, FREIGHT","CU-36L4 PLANT TISSUE CULTURE CHAMBER, LEDTILES (WHITE AND BLUE DIMMABLE LED TILES) H11 ULTRASONIC HUMIDIFIER WITH ADVANCED RH SENSOR, FREIGHT 

",2019-04-11,2019-07-11,429112.8,MXN,Expirado,0,0,,PERCIVAL SCIENTIFIC INC,,US,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1654356
ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,ISSSTE-Delegación Estado de México/Departamento de Obras y Servicios Generales 2 #051GYN011,1899805,3540,Mantenimiento preventivo y correctivo a equipos médicos y accesorios dentales,IA-051GYN011-E31-2019,2019-04-22,2019-04-15 18:53,2019-04-22 10:30,Nacional,Servicios,Invitación a Cuando Menos 3 Personas,Presencial,2054964,Mantenimiento preventivo y correctivo a equipos médicos y accesorios dentales,Mantenimiento preventivo y correctivo a equipos médicos y accesorios dentales,2019-04-26,2019-12-31,632178.72,MXN,Expirado,0,0,IIT120801KI7,INNTECSA INNOVACION TECNOLOGICA PARA LA SALUD SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1655589
HJM,Hospital Juárez de México,HJM-Departamenbto de Abastecimiento #012NAW001,1899096,2950,REFACCIONES Y ACCESORIOS MENORES DE EQUIPO E INSTRU. MEDICO Y DE LAB P19-000142,AA-012NAW001-E361-2019,,2019-04-12 15:36,2019-04-09 11:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Electrónica,2046062,REFACCIONES Y ACCESORIOS MENORES DE EQUIPO E INSTRU. MEDICO Y DE LAB P19-000142 ,"REFACCIONES Y ACCESORIOS MENORES DE EQUIPO E INSTRUMENTAL MEDICO Y DE LABORATORIO P19-000142

CAJA DE SECCIONAMIENTO DE 35X30cm,FABRIC ADA,LAMINA GALVANIZADA CALIBRE18 Y MARCO DE ALUMINIO,3 VALVULAS WORCESTER DE 1/2 MANOMETROS DE LECTURA,PRESION,OXIGENO,

PURIFICADOR DE ZONA 50X40cm,FABRICADA EN LAMINA GALVANIZADA CALIBRE 18 Y MARCO DE ALUMINIO,3 VALVULAS WORCESTER,INCLUYE SE PARADOR DE AGUA,SEPARADOR DE PARTICULAS

FLUJOMETRO SENCILLO DE 0-15 LPM, PARA OX IGENO DE ENCHUFE RAPIDO



",2019-04-09,2019-04-16,106540,MXN,Expirado,0,0,,MARIANA SANCHEZ VIDAL,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1655014
INER,Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas,INER-DEPARTAMENTO DE ADQUISICIONES #012NCD001,1901238,2950,ADQUISICION DE SENSORES MASIMO,AA-012NCD001-E101-2019,,2019-04-22 10:34,2019-04-24 11:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Electrónica,2050819,ADQUISICION DE SENSORES MASIMO,ADQUISICION DE SENSORES MASIMO,2019-04-24,2019-12-31,129000,MXN,Expirado,0,0,DMI100520SQ5,DISTRIBUIDORA MEDICA INTEGRAL TIMED SA DE CV,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1656814
CINVESTAV,Centro de Investigación y de Estudios Avanzados del Instituto Politécnico Nacional,CINVESTAV-Subdirección de Recursos Materiales #011L4J999,1898788,5310,REFRIGERADOR,AA-011L4J999-E349-2019,,2019-04-12 11:20,2019-04-12 11:30,Nacional,Adquisiciones,Adjudicación Directa Federal,Electrónica,2045790,REFRIGERADOR,"REFRIGERADOR MARCA SAMSUNG DE 25 PIES, DUPLEX COLOR ACERO INOX",2019-04-12,2019-05-01,24510.22,MXN,Expirado,0,0,,LUCINA ZEA CERVANTES,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1654690
INER,Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas,INER-DEPARTAMENTO DE ADQUISICIONES #012NCD001,1898756,2950,ADQUISICION DE GAS DE CALIBRACION SENTEC,AA-012NCD001-E94-2019,,2019-04-12 11:13,2019-04-16 11:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Electrónica,2048128,ADQUISICION DE GAS DE CALIBRACION SENTEC,"ADQUISICION DE GAS DE CALIBRACION SENTEC

",2019-04-16,2019-12-31,62074,MXN,Expirado,0,0,AMS9404278V1,AEROSOL MEDICAL SYSTEMS SA DE CV,No MIPYME,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1654661
INECOL,"Instituto de Ecología, A.C.",INECOL-Subdirección de Bienes y Servicios #03891Q001,1899387,3540,"Póliza de mantenimiento para una autoclave de vapor marca LAB-MED, modelo LMGE3M",AA-03891Q001-E79-2019,,2019-04-15 10:37,2019-03-26 16:30,Nacional,Servicios,Adjudicación Directa Federal,Presencial,2046453,"Póliza de mantenimiento para una autoclave de vapor marca LAB-MED, modelo LMGE3M.","Póliza de mantenimiento para una autoclave de vapor marca LAB-MED, modelo LMGE3M.",2019-04-10,2020-01-30,60000,MXN,Expirado,0,0,CLM050407M17,COMERCIALIZADORA DE LABORATORIO Y MEDICINA,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1655253
